source,target,similarity
464,980,0.038461538
464,1097,0.038461538
464,1164,0.038461538
464,1173,0.038461538
464,1183,0.038461538
464,1220,0.038461538
464,1297,0.076923077
464,1299,0.038461538
464,1432,0.076923077
464,1453,0.038461538
464,1501,0.076923077
464,1527,0.038461538
464,1578,0.115384615
464,1667,0.076923077
464,1718,0.038461538
464,1931,0.038461538
464,1983,0.038461538
464,2089,0.076923077
465,422,0.038461538
465,873,0.038461538
465,1170,0.038461538
465,1497,0.038461538
465,1662,0.038461538
465,1849,0.038461538
466,92,0.038461538
466,155,0.038461538
466,219,0.038461538
466,226,0.038461538
466,252,0.038461538
466,288,0.038461538
466,353,0.038461538
466,409,0.038461538
466,421,0.038461538
466,603,0.038461538
466,617,0.038461538
466,641,0.038461538
466,675,0.038461538
466,794,0.038461538
466,806,0.038461538
466,939,0.038461538
466,1202,0.038461538
466,1237,0.038461538
466,1505,0.076923077
466,1654,0.038461538
466,1658,0.038461538
466,1748,0.038461538
466,1794,0.038461538
466,1839,0.038461538
466,1878,0.038461538
466,1910,0.038461538
466,1916,0.038461538
466,1919,0.038461538
466,1924,0.038461538
466,1988,0.038461538
467,945,0.038461538
467,1033,0.038461538
467,1421,0.038461538
467,1455,0.038461538
467,1500,0.038461538
468,1854,0.038461538
469,329,0.076923077
469,772,0.038461538
469,878,0.038461538
469,1071,0.038461538
469,1219,0.038461538
469,1848,0.038461538
470,49,0.038461538
470,123,0.038461538
470,147,0.038461538
470,187,0.038461538
470,207,0.038461538
470,378,0.038461538
470,398,0.038461538
470,499,0.076923077
470,522,0.115384615
470,547,0.076923077
470,578,0.038461538
470,636,0.038461538
470,662,0.076923077
470,664,0.038461538
470,878,0.153846154
470,905,0.115384615
470,908,0.115384615
470,947,0.076923077
470,958,0.038461538
470,981,0.038461538
470,1025,0.038461538
470,1094,0.038461538
470,1168,0.038461538
470,1181,0.038461538
470,1193,0.076923077
470,1219,0.076923077
470,1273,0.076923077
470,1340,0.076923077
470,1351,0.153846154
470,1471,0.038461538
470,1552,0.076923077
470,1597,0.076923077
470,1628,0.115384615
470,1637,0.038461538
470,1699,0.153846154
470,1713,0.038461538
470,1741,0.038461538
470,1772,0.038461538
470,1789,0.038461538
470,2055,0.038461538
471,197,0.038461538
471,271,0.038461538
471,408,0.038461538
471,587,0.038461538
472,34,0.038461538
472,35,0.038461538
472,67,0.038461538
472,379,0.038461538
472,397,0.038461538
472,685,0.076923077
472,887,0.038461538
472,1107,0.076923077
472,1236,0.038461538
472,1337,0.038461538
472,1589,0.038461538
472,1624,0.076923077
472,2088,0.038461538
473,1204,0.038461538
474,155,0.076923077
474,617,0.038461538
474,656,0.038461538
474,720,0.038461538
474,996,0.038461538
474,1099,0.038461538
474,1354,0.038461538
474,1520,0.038461538
474,1554,0.038461538
474,1611,0.038461538
474,1922,0.038461538
475,946,0.038461538
475,1045,0.038461538
475,1591,0.038461538
475,1881,0.038461538
476,585,0.038461538
477,16,0.038461538
477,32,0.038461538
477,54,0.038461538
477,82,0.038461538
477,90,0.038461538
477,92,0.038461538
477,153,0.076923077
477,193,0.269230769
477,211,0.038461538
477,220,0.038461538
477,610,0.038461538
477,631,0.038461538
477,785,0.038461538
477,789,0.038461538
477,957,0.076923077
477,998,0.038461538
477,1052,0.038461538
477,1086,0.038461538
477,1089,0.038461538
477,1149,0.038461538
477,1333,0.038461538
477,1461,0.038461538
477,1465,0.038461538
477,1550,0.076923077
477,1616,0.076923077
477,1672,0.038461538
477,1780,0.038461538
477,1787,0.038461538
477,1812,0.038461538
477,1835,0.038461538
477,1854,0.076923077
477,1942,0.038461538
478,1302,0.038461538
478,1755,0.115384615
478,1917,0.038461538
479,23,0.076923077
479,40,0.076923077
479,86,0.038461538
479,172,0.115384615
479,249,0.038461538
479,256,0.038461538
479,277,0.038461538
479,343,0.115384615
479,493,0.038461538
479,506,0.038461538
479,563,0.038461538
479,585,0.115384615
479,613,0.038461538
479,699,0.038461538
479,707,0.038461538
479,938,0.038461538
479,965,0.076923077
479,987,0.038461538
479,1004,0.076923077
479,1042,0.038461538
479,1098,0.076923077
479,1101,0.076923077
479,1179,0.038461538
479,1318,0.076923077
479,1390,0.076923077
479,1451,0.076923077
479,1478,0.038461538
479,1604,0.038461538
479,1645,0.076923077
479,1757,0.038461538
479,1797,0.038461538
479,1846,0.076923077
479,1997,0.115384615
479,2010,0.115384615
479,2034,0.038461538
479,2038,0.038461538
480,38,0.038461538
480,156,0.038461538
480,247,0.038461538
480,269,0.038461538
480,277,0.038461538
480,294,0.038461538
480,320,0.038461538
480,343,0.038461538
480,363,0.038461538
480,444,0.038461538
480,563,0.038461538
480,578,0.038461538
480,658,0.076923077
480,683,0.038461538
480,687,0.038461538
480,719,0.038461538
480,838,0.038461538
480,841,0.038461538
480,952,0.038461538
480,968,0.076923077
480,1084,0.038461538
480,1134,0.038461538
480,1232,0.038461538
480,1256,0.038461538
480,1306,0.038461538
480,1390,0.038461538
480,1392,0.038461538
480,1425,0.038461538
480,1429,0.038461538
480,1458,0.038461538
480,1470,0.038461538
480,1484,0.038461538
480,1515,0.038461538
480,1561,0.038461538
480,1633,0.038461538
480,1651,0.038461538
480,1688,0.076923077
480,1707,0.038461538
480,1883,0.038461538
480,1900,0.038461538
480,1960,0.038461538
480,1996,0.038461538
480,2091,0.038461538
481,115,0.076923077
481,141,0.038461538
481,150,0.076923077
481,156,0.038461538
481,221,0.038461538
481,243,0.038461538
481,323,0.038461538
481,452,0.076923077
481,482,0.038461538
481,656,0.038461538
481,838,0.038461538
481,1074,0.076923077
481,1094,0.038461538
481,1316,0.038461538
481,1368,0.076923077
481,1637,0.038461538
481,1664,0.038461538
481,1679,0.076923077
481,1696,0.076923077
481,1712,0.038461538
481,1741,0.038461538
481,1744,0.038461538
481,1868,0.038461538
481,2043,0.038461538
481,2055,0.038461538
482,29,0.076923077
482,113,0.038461538
482,158,0.076923077
482,218,0.076923077
482,221,0.230769231
482,243,0.038461538
482,264,0.038461538
482,277,0.076923077
482,290,0.038461538
482,310,0.038461538
482,323,0.230769231
482,327,0.153846154
482,343,0.115384615
482,432,0.076923077
482,452,0.038461538
482,457,0.076923077
482,481,0.038461538
482,522,0.038461538
482,627,0.076923077
482,629,0.038461538
482,734,0.076923077
482,838,0.038461538
482,842,0.038461538
482,878,0.076923077
482,909,0.076923077
482,935,0.076923077
482,952,0.076923077
482,978,0.115384615
482,993,0.038461538
482,1098,0.038461538
482,1134,0.076923077
482,1147,0.038461538
482,1179,0.076923077
482,1212,0.076923077
482,1251,0.038461538
482,1345,0.038461538
482,1368,0.038461538
482,1381,0.076923077
482,1391,0.076923077
482,1504,0.076923077
482,1571,0.038461538
482,1651,0.115384615
482,1679,0.076923077
482,1741,0.038461538
482,1744,0.038461538
482,1773,0.076923077
482,1890,0.038461538
482,1945,0.038461538
482,2032,0.076923077
482,2038,0.076923077
482,2052,0.038461538
483,620,0.038461538
484,403,0.038461538
484,458,0.038461538
484,1380,0.038461538
485,1922,0.038461538
486,237,0.038461538
486,311,0.038461538
486,1532,0.038461538
486,1818,0.038461538
487,52,0.038461538
487,128,0.038461538
487,237,0.038461538
487,316,0.038461538
487,520,0.038461538
487,592,0.038461538
487,845,0.038461538
487,854,0.038461538
487,1005,0.038461538
487,1174,0.038461538
487,1413,0.038461538
487,1449,0.038461538
487,1477,0.038461538
487,1656,0.038461538
487,1971,0.038461538
488,47,0.038461538
488,87,0.038461538
488,228,0.038461538
488,296,0.038461538
488,358,0.038461538
488,517,0.038461538
488,631,0.038461538
488,680,0.038461538
488,832,0.038461538
488,1038,0.038461538
488,1160,0.038461538
488,1769,0.038461538
488,1950,0.038461538
488,1956,0.038461538
489,55,0.038461538
489,366,0.038461538
489,461,0.038461538
489,720,0.038461538
489,745,0.038461538
489,1077,0.038461538
489,1950,0.038461538
489,1961,0.038461538
489,1981,0.038461538
490,380,0.038461538
490,738,0.038461538
490,822,0.038461538
490,1337,0.038461538
490,1366,0.038461538
490,1911,0.038461538
490,2031,0.076923077
491,937,0.038461538
491,1678,0.038461538
492,983,0.038461538
492,1241,0.038461538
493,372,0.038461538
493,479,0.038461538
493,570,0.038461538
493,969,0.038461538
493,979,0.038461538
493,994,0.038461538
493,1334,0.038461538
493,1923,0.038461538
494,334,0.038461538
494,1350,0.038461538
494,1734,0.038461538
495,309,0.038461538
495,1267,0.038461538
496,64,0.076923077
496,298,0.115384615
496,394,0.076923077
496,850,0.038461538
496,1006,0.038461538
496,1322,0.038461538
496,1362,0.038461538
496,1410,0.038461538
496,1683,0.038461538
496,1691,0.076923077
496,1955,0.038461538
496,1975,0.038461538
496,2057,0.038461538
497,38,0.038461538
497,143,0.038461538
497,156,0.038461538
497,167,0.038461538
497,243,0.038461538
497,249,0.038461538
497,343,0.038461538
497,363,0.038461538
497,388,0.038461538
497,406,0.038461538
497,418,0.038461538
497,444,0.038461538
497,499,0.038461538
497,522,0.038461538
497,636,0.038461538
497,707,0.038461538
497,715,0.038461538
497,726,0.076923077
497,752,0.038461538
497,763,0.038461538
497,849,0.038461538
497,878,0.038461538
497,953,0.038461538
497,981,0.038461538
497,992,0.038461538
497,1032,0.038461538
497,1070,0.038461538
497,1102,0.038461538
497,1104,0.038461538
497,1113,0.038461538
497,1190,0.038461538
497,1196,0.038461538
497,1206,0.038461538
497,1219,0.038461538
497,1278,0.038461538
497,1306,0.038461538
497,1352,0.038461538
497,1392,0.038461538
497,1425,0.038461538
497,1437,0.038461538
497,1447,0.038461538
497,1473,0.038461538
497,1485,0.038461538
497,1504,0.038461538
497,1605,0.038461538
497,1688,0.038461538
497,1693,0.038461538
497,1704,0.076923077
497,1707,0.038461538
497,1744,0.038461538
497,1757,0.038461538
497,1779,0.038461538
497,1806,0.038461538
497,1809,0.038461538
497,1844,0.038461538
497,1877,0.038461538
497,1905,0.038461538
497,1979,0.076923077
497,2044,0.038461538
497,2101,0.038461538
498,343,0.038461538
498,742,0.038461538
498,800,0.038461538
498,1773,0.038461538
498,1945,0.038461538
498,1953,0.038461538
499,18,0.038461538
499,49,0.038461538
499,123,0.038461538
499,141,0.038461538
499,160,0.038461538
499,162,0.038461538
499,187,0.038461538
499,190,0.038461538
499,207,0.038461538
499,378,0.038461538
499,388,0.076923077
499,398,0.038461538
499,470,0.076923077
499,497,0.038461538
499,522,0.038461538
499,547,0.115384615
499,664,0.038461538
499,667,0.038461538
499,726,0.038461538
499,752,0.153846154
499,855,0.076923077
499,878,0.076923077
499,908,0.115384615
499,947,0.076923077
499,993,0.038461538
499,1025,0.038461538
499,1094,0.038461538
499,1113,0.076923077
499,1118,0.038461538
499,1181,0.038461538
499,1193,0.115384615
499,1210,0.076923077
499,1219,0.076923077
499,1340,0.038461538
499,1351,0.038461538
499,1390,0.038461538
499,1471,0.038461538
499,1485,0.038461538
499,1524,0.038461538
499,1605,0.076923077
499,1699,0.038461538
499,1704,0.038461538
499,1713,0.038461538
499,1741,0.038461538
499,1771,0.076923077
499,1789,0.038461538
499,1979,0.038461538
500,98,0.038461538
500,392,0.076923077
500,393,0.038461538
500,572,0.038461538
500,858,0.076923077
500,941,0.038461538
500,1047,0.038461538
500,1056,0.038461538
500,1059,0.038461538
500,1187,0.038461538
500,1315,0.038461538
500,1634,0.038461538
500,1764,0.038461538
500,1805,0.038461538
500,2103,0.038461538
501,225,0.038461538
501,713,0.038461538
501,1114,0.038461538
501,1295,0.038461538
501,1459,0.038461538
501,1495,0.038461538
501,1874,0.038461538
502,795,0.038461538
502,1050,0.038461538
502,1162,0.038461538
502,1209,0.038461538
502,1344,0.076923077
502,1486,0.038461538
503,18,0.038461538
503,26,0.038461538
503,56,0.038461538
503,141,0.038461538
503,160,0.076923077
503,343,0.038461538
503,363,0.038461538
503,391,0.038461538
503,407,0.038461538
503,511,0.038461538
503,513,0.038461538
503,522,0.038461538
503,562,0.038461538
503,574,0.038461538
503,723,0.038461538
503,796,0.038461538
503,870,0.038461538
503,981,0.038461538
503,1180,0.038461538
503,1250,0.038461538
503,1334,0.038461538
503,1352,0.038461538
503,1388,0.038461538
503,1390,0.038461538
503,1447,0.038461538
503,1476,0.076923077
503,1524,0.076923077
503,1558,0.076923077
503,1664,0.038461538
503,1671,0.038461538
503,1694,0.038461538
503,1725,0.038461538
503,1732,0.038461538
503,1779,0.115384615
503,1824,0.038461538
503,1844,0.115384615
503,1868,0.038461538
503,1923,0.038461538
503,1970,0.076923077
503,1979,0.038461538
503,1998,0.038461538
504,37,0.076923077
504,155,0.038461538
504,377,0.038461538
504,1031,0.038461538
504,1132,0.038461538
504,1492,0.038461538
504,1503,0.076923077
504,1611,0.038461538
504,1941,0.038461538
504,1975,0.038461538
504,2016,0.153846154
505,155,0.038461538
505,400,0.038461538
505,751,0.038461538
505,1143,0.038461538
505,1360,0.038461538
506,23,0.269230769
506,40,0.038461538
506,74,0.038461538
506,78,0.038461538
506,156,0.038461538
506,172,0.076923077
506,249,0.269230769
506,256,0.192307692
506,260,0.038461538
506,265,0.038461538
506,301,0.038461538
506,306,0.038461538
506,343,0.115384615
506,346,0.038461538
506,463,0.038461538
506,479,0.038461538
506,556,0.038461538
506,567,0.038461538
506,585,0.115384615
506,695,0.038461538
506,699,0.076923077
506,707,0.192307692
506,747,0.038461538
506,884,0.038461538
506,892,0.038461538
506,965,0.115384615
506,968,0.038461538
506,969,0.076923077
506,987,0.115384615
506,1004,0.307692308
506,1042,0.038461538
506,1053,0.038461538
506,1098,0.115384615
506,1101,0.230769231
506,1179,0.038461538
506,1184,0.038461538
506,1318,0.076923077
506,1343,0.038461538
506,1390,0.153846154
506,1424,0.038461538
506,1425,0.038461538
506,1451,0.230769231
506,1478,0.384615385
506,1529,0.038461538
506,1561,0.038461538
506,1599,0.038461538
506,1604,0.384615385
506,1645,0.230769231
506,1680,0.038461538
506,1692,0.038461538
506,1757,0.346153846
506,1797,0.230769231
506,1806,0.038461538
506,1809,0.076923077
506,1846,0.076923077
506,1953,0.076923077
506,1997,0.230769231
506,2010,0.038461538
506,2018,0.115384615
506,2034,0.038461538
506,2038,0.038461538
507,16,0.038461538
507,19,0.038461538
507,50,0.038461538
507,59,0.038461538
507,79,0.038461538
507,85,0.038461538
507,208,0.038461538
507,223,0.038461538
507,429,0.038461538
507,564,0.038461538
507,599,0.038461538
507,608,0.038461538
507,640,0.038461538
507,654,0.038461538
507,675,0.038461538
507,693,0.038461538
507,746,0.038461538
507,757,0.038461538
507,774,0.038461538
507,781,0.038461538
507,794,0.038461538
507,824,0.038461538
507,897,0.038461538
507,946,0.038461538
507,955,0.038461538
507,1023,0.038461538
507,1073,0.038461538
507,1153,0.038461538
507,1233,0.038461538
507,1253,0.038461538
507,1255,0.038461538
507,1285,0.038461538
507,1294,0.038461538
507,1376,0.038461538
507,1540,0.038461538
507,1544,0.038461538
507,1572,0.038461538
507,1591,0.038461538
507,1620,0.038461538
507,1639,0.038461538
507,1702,0.038461538
507,1835,0.038461538
507,1870,0.038461538
507,1882,0.038461538
507,1894,0.038461538
507,1904,0.038461538
507,1952,0.038461538
507,1989,0.038461538
507,2094,0.038461538
507,2104,0.038461538
508,522,0.038461538
508,609,0.038461538
508,664,0.038461538
508,769,0.038461538
508,846,0.038461538
508,913,0.038461538
508,1252,0.038461538
508,1739,0.038461538
508,2022,0.076923077
508,2044,0.038461538
509,568,0.038461538
509,851,0.038461538
509,1138,0.038461538
509,1203,0.038461538
509,1293,0.038461538
509,1500,0.038461538
509,1703,0.038461538
510,49,0.038461538
510,143,0.038461538
510,277,0.076923077
510,300,0.038461538
510,306,0.038461538
510,343,0.076923077
510,584,0.038461538
510,916,0.038461538
510,968,0.038461538
510,1026,0.038461538
510,1032,0.038461538
510,1042,0.038461538
510,1084,0.038461538
510,1098,0.115384615
510,1232,0.038461538
510,1346,0.038461538
510,1352,0.038461538
510,1390,0.038461538
510,1561,0.076923077
510,1633,0.038461538
510,1741,0.038461538
510,1797,0.038461538
510,1806,0.038461538
510,1959,0.038461538
510,1996,0.038461538
511,18,0.038461538
511,114,0.038461538
511,160,0.038461538
511,329,0.038461538
511,363,0.038461538
511,391,0.038461538
511,503,0.038461538
511,522,0.038461538
511,723,0.076923077
511,726,0.076923077
511,981,0.038461538
511,1334,0.038461538
511,1352,0.038461538
511,1388,0.038461538
511,1390,0.038461538
511,1447,0.038461538
511,1524,0.038461538
511,1664,0.038461538
511,1671,0.038461538
511,1694,0.038461538
511,1725,0.076923077
511,1732,0.076923077
511,1754,0.038461538
511,1779,0.076923077
511,1824,0.038461538
511,1844,0.038461538
511,1855,0.038461538
511,1923,0.038461538
511,1976,0.038461538
511,1979,0.076923077
511,2046,0.038461538
512,107,0.038461538
512,141,0.038461538
512,151,0.038461538
512,709,0.038461538
512,1186,0.038461538
513,6,0.038461538
513,26,0.038461538
513,49,0.038461538
513,103,0.076923077
513,141,0.038461538
513,150,0.038461538
513,190,0.038461538
513,286,0.038461538
513,343,0.038461538
513,363,0.038461538
513,365,0.038461538
513,381,0.038461538
513,398,0.038461538
513,405,0.038461538
513,406,0.038461538
513,407,0.038461538
513,503,0.038461538
513,522,0.038461538
513,536,0.038461538
513,562,0.038461538
513,574,0.076923077
513,636,0.038461538
513,726,0.038461538
513,734,0.038461538
513,752,0.038461538
513,796,0.038461538
513,870,0.038461538
513,878,0.076923077
513,884,0.038461538
513,926,0.038461538
513,953,0.038461538
513,981,0.038461538
513,1058,0.038461538
513,1071,0.038461538
513,1074,0.038461538
513,1094,0.038461538
513,1104,0.038461538
513,1179,0.038461538
513,1180,0.038461538
513,1193,0.038461538
513,1219,0.038461538
513,1250,0.038461538
513,1316,0.038461538
513,1352,0.038461538
513,1388,0.038461538
513,1390,0.038461538
513,1471,0.038461538
513,1551,0.038461538
513,1568,0.038461538
513,1664,0.038461538
513,1694,0.038461538
513,1741,0.038461538
513,1756,0.038461538
513,1779,0.038461538
513,1789,0.038461538
513,1868,0.038461538
513,1903,0.038461538
513,1945,0.038461538
513,1979,0.038461538
513,1998,0.038461538
513,2044,0.038461538
513,2052,0.038461538
514,1221,0.038461538
514,1229,0.038461538
514,1352,0.038461538
514,1556,0.038461538
515,144,0.038461538
515,865,0.038461538
515,1733,0.038461538
516,82,0.038461538
516,84,0.038461538
516,153,0.038461538
516,211,0.038461538
516,220,0.038461538
516,789,0.038461538
516,957,0.038461538
516,1616,0.038461538
517,488,0.038461538
518,15,0.076923077
518,16,0.038461538
518,148,0.038461538
518,226,0.038461538
518,419,0.038461538
518,641,0.038461538
518,704,0.038461538
518,794,0.038461538
518,806,0.038461538
518,961,0.115384615
518,966,0.038461538
518,1076,0.038461538
518,1149,0.038461538
518,1417,0.038461538
518,1436,0.038461538
518,1512,0.038461538
518,1549,0.038461538
518,1839,0.038461538
518,1942,0.038461538
518,1988,0.038461538
518,2023,0.038461538
519,564,0.038461538
519,673,0.038461538
519,688,0.038461538
519,883,0.038461538
519,1115,0.038461538
519,1296,0.038461538
519,1337,0.038461538
519,1569,0.038461538
520,52,0.038461538
520,128,0.076923077
520,237,0.038461538
520,316,0.038461538
520,487,0.038461538
520,592,0.038461538
520,598,0.038461538
520,730,0.038461538
520,845,0.038461538
520,854,0.076923077
520,1005,0.038461538
520,1174,0.038461538
520,1413,0.038461538
520,1449,0.076923077
520,1477,0.038461538
520,1547,0.038461538
520,1656,0.038461538
520,1971,0.038461538
521,196,0.038461538
521,650,0.038461538
521,1480,0.038461538
521,1597,0.038461538
521,1776,0.038461538
522,18,0.038461538
522,27,0.038461538
522,48,0.076923077
522,97,0.038461538
522,103,0.038461538
522,123,0.038461538
522,147,0.038461538
522,150,0.038461538
522,160,0.038461538
522,199,0.076923077
522,207,0.115384615
522,249,0.038461538
522,286,0.038461538
522,287,0.038461538
522,290,0.038461538
522,293,0.038461538
522,310,0.153846154
522,363,0.038461538
522,365,0.038461538
522,378,0.038461538
522,381,0.038461538
522,386,0.038461538
522,391,0.038461538
522,398,0.076923077
522,405,0.038461538
522,406,0.115384615
522,449,0.115384615
522,470,0.115384615
522,482,0.038461538
522,497,0.038461538
522,499,0.038461538
522,503,0.038461538
522,508,0.038461538
522,511,0.038461538
522,513,0.038461538
522,536,0.038461538
522,541,0.038461538
522,547,0.038461538
522,550,0.038461538
522,552,0.076923077
522,571,0.038461538
522,574,0.038461538
522,591,0.038461538
522,609,0.038461538
522,636,0.076923077
522,647,0.038461538
522,662,0.038461538
522,664,0.076923077
522,723,0.038461538
522,726,0.038461538
522,752,0.038461538
522,758,0.038461538
522,769,0.038461538
522,846,0.038461538
522,878,0.076923077
522,905,0.076923077
522,908,0.038461538
522,913,0.038461538
522,923,0.038461538
522,926,0.038461538
522,947,0.038461538
522,958,0.038461538
522,967,0.038461538
522,981,0.115384615
522,1025,0.038461538
522,1071,0.038461538
522,1074,0.038461538
522,1094,0.076923077
522,1104,0.038461538
522,1147,0.076923077
522,1181,0.038461538
522,1188,0.076923077
522,1193,0.076923077
522,1219,0.076923077
522,1251,0.038461538
522,1252,0.038461538
522,1273,0.038461538
522,1316,0.038461538
522,1334,0.038461538
522,1340,0.038461538
522,1351,0.076923077
522,1352,0.076923077
522,1359,0.076923077
522,1388,0.038461538
522,1390,0.076923077
522,1446,0.038461538
522,1447,0.076923077
522,1471,0.038461538
522,1524,0.038461538
522,1538,0.038461538
522,1545,0.076923077
522,1552,0.076923077
522,1568,0.038461538
522,1571,0.038461538
522,1597,0.038461538
522,1600,0.115384615
522,1628,0.076923077
522,1637,0.076923077
522,1694,0.038461538
522,1699,0.038461538
522,1713,0.038461538
522,1725,0.038461538
522,1732,0.038461538
522,1739,0.038461538
522,1741,0.076923077
522,1772,0.038461538
522,1779,0.076923077
522,1789,0.076923077
522,1811,0.038461538
522,1820,0.038461538
522,1824,0.076923077
522,1840,0.038461538
522,1844,0.076923077
522,1877,0.038461538
522,1903,0.038461538
522,1923,0.038461538
522,1945,0.038461538
522,1979,0.038461538
522,2009,0.076923077
522,2044,0.038461538
522,2052,0.076923077
522,2055,0.038461538
522,2058,0.076923077
523,397,0.038461538
523,1443,0.038461538
523,1716,0.038461538
524,15,0.038461538
524,16,0.038461538
524,961,0.038461538
524,1942,0.038461538
525,136,0.115384615
525,242,0.192307692
525,437,0.076923077
525,464,0.038461538
525,891,0.038461538
525,980,0.038461538
525,1012,0.076923077
525,1164,0.230769231
525,1183,0.038461538
525,1220,0.038461538
525,1297,0.115384615
525,1385,0.038461538
525,1432,0.115384615
525,1501,0.115384615
525,1527,0.192307692
525,1578,0.269230769
525,1667,0.153846154
525,1983,0.038461538
525,2089,0.192307692
526,175,0.038461538
526,187,0.038461538
526,235,0.038461538
526,329,0.038461538
526,563,0.038461538
526,878,0.038461538
526,884,0.038461538
526,952,0.038461538
526,1098,0.038461538
526,1184,0.038461538
526,1232,0.038461538
526,1351,0.038461538
526,1381,0.038461538
526,1579,0.038461538
527,20,0.076923077
527,35,0.038461538
527,67,0.115384615
527,100,0.038461538
527,379,0.038461538
527,423,0.038461538
527,558,0.038461538
527,616,0.038461538
527,626,0.115384615
527,650,0.076923077
527,672,0.076923077
527,817,0.076923077
527,1016,0.038461538
527,1079,0.076923077
527,1109,0.038461538
527,1131,0.038461538
527,1236,0.038461538
527,1325,0.038461538
527,1852,0.038461538
527,2000,0.076923077
528,2038,0.038461538
529,632,0.076923077
529,1347,0.076923077
529,1753,0.038461538
529,1876,0.076923077
529,2066,0.115384615
530,8,0.038461538
530,1120,0.038461538
531,12,0.038461538
531,36,0.038461538
531,38,0.038461538
531,49,0.038461538
531,73,0.038461538
531,74,0.038461538
531,81,0.038461538
531,103,0.038461538
531,106,0.038461538
531,117,0.038461538
531,156,0.038461538
531,243,0.038461538
531,247,0.038461538
531,249,0.038461538
531,250,0.038461538
531,270,0.038461538
531,294,0.038461538
531,301,0.038461538
531,306,0.038461538
531,307,0.038461538
531,314,0.038461538
531,346,0.038461538
531,356,0.038461538
531,363,0.038461538
531,374,0.038461538
531,399,0.038461538
531,418,0.038461538
531,443,0.038461538
531,451,0.038461538
531,538,0.038461538
531,556,0.038461538
531,613,0.038461538
531,629,0.038461538
531,677,0.038461538
531,699,0.038461538
531,719,0.038461538
531,742,0.038461538
531,747,0.038461538
531,763,0.038461538
531,766,0.038461538
531,800,0.038461538
531,818,0.038461538
531,831,0.038461538
531,838,0.038461538
531,841,0.038461538
531,880,0.038461538
531,884,0.038461538
531,886,0.038461538
531,938,0.038461538
531,943,0.038461538
531,968,0.038461538
531,992,0.038461538
531,1002,0.038461538
531,1004,0.038461538
531,1042,0.038461538
531,1053,0.038461538
531,1084,0.038461538
531,1101,0.038461538
531,1102,0.038461538
531,1103,0.038461538
531,1134,0.038461538
531,1176,0.038461538
531,1184,0.038461538
531,1232,0.038461538
531,1256,0.038461538
531,1306,0.038461538
531,1352,0.038461538
531,1390,0.038461538
531,1392,0.038461538
531,1406,0.038461538
531,1425,0.038461538
531,1429,0.038461538
531,1474,0.038461538
531,1515,0.038461538
531,1529,0.038461538
531,1599,0.038461538
531,1604,0.038461538
531,1622,0.038461538
531,1633,0.038461538
531,1651,0.038461538
531,1688,0.038461538
531,1704,0.038461538
531,1707,0.038461538
531,1745,0.038461538
531,1757,0.038461538
531,1773,0.038461538
531,1883,0.038461538
531,1900,0.038461538
531,1908,0.038461538
531,1943,0.038461538
531,1947,0.038461538
531,1960,0.038461538
531,1970,0.038461538
531,1996,0.038461538
531,1999,0.038461538
531,2018,0.038461538
531,2048,0.038461538
531,2091,0.038461538
532,138,0.038461538
532,386,0.038461538
532,560,0.038461538
532,601,0.038461538
532,792,0.038461538
532,1058,0.038461538
532,1534,0.038461538
532,1857,0.038461538
532,2073,0.038461538
533,29,0.038461538
533,115,0.038461538
533,260,0.038461538
533,327,0.038461538
533,734,0.038461538
533,1470,0.038461538
533,1504,0.038461538
533,1696,0.038461538
534,192,0.038461538
534,239,0.038461538
534,948,0.038461538
535,267,0.038461538
535,640,0.038461538
535,679,0.038461538
535,718,0.038461538
535,990,0.038461538
535,1099,0.038461538
535,1218,0.076923077
535,1285,0.038461538
535,1554,0.038461538
535,1785,0.038461538
535,1882,0.115384615
535,1924,0.038461538
536,103,0.076923077
536,150,0.038461538
536,286,0.076923077
536,365,0.038461538
536,381,0.076923077
536,398,0.038461538
536,405,0.038461538
536,513,0.038461538
536,522,0.038461538
536,574,0.076923077
536,612,0.038461538
536,636,0.076923077
536,752,0.038461538
536,815,0.038461538
536,926,0.038461538
536,1071,0.076923077
536,1074,0.038461538
536,1094,0.038461538
536,1104,0.038461538
536,1146,0.038461538
536,1193,0.076923077
536,1316,0.076923077
536,1352,0.076923077
536,1390,0.038461538
536,1471,0.038461538
536,1568,0.038461538
536,1741,0.038461538
536,1779,0.038461538
536,1789,0.038461538
536,1884,0.038461538
536,1903,0.038461538
536,1945,0.038461538
536,1979,0.038461538
536,2052,0.038461538
537,755,0.038461538
537,1721,0.038461538
538,12,0.038461538
538,36,0.038461538
538,38,0.038461538
538,49,0.038461538
538,65,0.038461538
538,73,0.076923077
538,74,0.038461538
538,81,0.038461538
538,103,0.038461538
538,106,0.038461538
538,117,0.038461538
538,156,0.076923077
538,187,0.038461538
538,243,0.038461538
538,247,0.038461538
538,249,0.038461538
538,250,0.038461538
538,260,0.038461538
538,270,0.038461538
538,294,0.076923077
538,301,0.038461538
538,306,0.038461538
538,307,0.038461538
538,314,0.038461538
538,320,0.038461538
538,346,0.038461538
538,356,0.038461538
538,363,0.038461538
538,374,0.038461538
538,399,0.076923077
538,418,0.076923077
538,443,0.038461538
538,451,0.038461538
538,531,0.038461538
538,556,0.038461538
538,563,0.038461538
538,613,0.038461538
538,629,0.038461538
538,643,0.038461538
538,658,0.038461538
538,661,0.038461538
538,677,0.076923077
538,699,0.038461538
538,719,0.038461538
